# The data in this file were provided by Tyrell Conway's laboratory at
# OUMCF.  Samples were collected during a classic glucose-lactose
# diauxie experiment.  E. coli cells were grown in minimal medium
# containing 0.05% glucose and 0.15% lactose.  The dataset can be
# approximately divided into growth phases as follows:
# Timepoints 1-5 show logarithmic growth on glucose; time points 6-10
# reflect the diauxic lag phase, when cells shift from growth on
# glucose to growth on lactose; time points 11-14 reflect logarithmic
# growth on lactose; and time points 15-17 were taken during
# stationary phase.  Control values were obtained by averaging data
# from 12 hybridization experiments using samples from the early
# logarithmic growth phase.  A publication describing the results is
# available: Chang et al., Mol Microbiol. 2002 Jul;45(2):289-306.  See
# also http://www.ou.edu/microarray/oumcf/growth_trans.htm.
#
#BNUM	GENE	Timept 1	Timept 2	Timept 3	Timept 4	Timept 5	Timept 6	Timept 7	Timept 8	Timept 9	Timept 10	Timept 11	Timept 12	Timept 13	Timept 14	Timept 15	Timept 16	Timept 17
b1924	fliD	-0.364737724	-0.11990557	0.367566568	0.680074961	-0.017849026	-0.42552002	-0.099308711	-0.107925994	-0.9216725	-1.077330377	-0.915720266	-0.317670525	0.753423005	-0.128143722	-0.615990796	0.014936022	-2.172707715
b1925	fliS	-0.627748697	-0.343220847	0.336328317	0.110224813	0.188736167	0.419573907	0.506051128	0.611425484	-0.543668282	-0.25064326	-0.057761323	0.067016372	0.379432022	0.226968171	-0.023488447	0.06993301	-0.90469306
b1926	fliT	-0.189130443	-0.059842452	0.240869519	0.313472031	0.215707412	0	0.369251494	0	0	0	0	-0.027004565	0.535795322	0.280977342	0.045673212	0.062294315	0
b1927	amyA	-0.343999288	-0.063462931	0.284891626	-0.034351174	-0.430430666	-0.17634996	0.189771536	0.788249035	1.016080554	0.428082417	0.750375922	-0.202150086	0.015461448	-0.031532367	0.405563525	0.810528787	1.265164699
b1928	yedD	-0.154910399	-0.112697614	0.177825687	0.090440854	0.062600419	-0.639835242	-0.567018485	-0.356102827	-0.737045382	-0.002498265	0.55818331	0.049266971	-0.089820276	-0.355098952	-0.510486716	-0.261493456	-0.347392913
b1929	yedE	0.025902834	-0.003859882	0.049182474	0.136844247	0.158339007	0.582276104	0.205717484	0.369556471	0.152904443	0.399211465	0.883988454	0.236534305	0.219088042	0.207776493	-0.052836825	0.025711965	-0.17584203
b1930	yedF	-0.166344239	-0.120260153	0.303704404	0.161657439	-0.065768523	1.093895519	0.234976016	0.606645724	0.464078245	0.515621444	1.05405991	0.399228425	0.103367646	0.810937239	0.547606129	0.467332937	0.357739506
b1931	yedK	-0.060408691	-0.025395061	0.100475011	0.095531712	0.021834623	0.200995071	0.406379616	0.45461872	0.162330691	0.11554502	0.056122701	0.065233245	-0.173028127	-0.043153772	0.137223818	0.256202895	0.049340475
b1932	yedL	-0.346026704	-0.184551265	0.261989115	0.288469148	-0.076774609	-0.312061835	-0.309878758	0.066609012	-0.1912703	-0.075720171	-0.088825662	0.064455341	-0.218940599	0.073324472	0.605282024	1.065163106	1.254974524
b1933	yedN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1934	yedN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001193413	0	0
b1935	yedM	0	0	0	0	0	0	0.35000107	0.075071181	0	0	0.075521747	0	0	0	0	0	0.000542251
b1936	b1936	-0.387483087	0.00451259	0.084440853	0.110558532	-0.252026334	-0.231961851	0.343160456	0.561415261	0.001907179	-0.203962942	0.500456133	-0.08622618	0.338725226	-0.056220495	-0.243794052	-0.219444695	-0.084734216
b1937	fliE	-0.187947334	-0.013134312	0.199335507	-0.029493535	0.176593966	0.155498108	0.404655926	0.511469181	1.243755168	0.256404537	0.535292263	-0.100461717	0.149138815	-0.019652109	-0.140464321	-0.468795734	-0.087870934
b1938	fliF	0.004787828	0.40703815	-0.181887074	-0.533298752	0.029062422	-0.672379	0.043803736	-0.796498912	0.290279808	0.227539466	0.012197709	0.54013357	0.282469947	0.839764724	-0.099649903	-0.035119778	0.514195806
b1939	fliG	-0.254156643	-0.172512261	-0.308086322	-0.536009659	0.013338971	-0.748439008	-0.554372813	-0.630021838	-0.240998605	-0.153991221	-0.769952453	-0.216846801	-0.134447487	-0.222685515	-0.582889368	-0.529604466	-0.339211401
b1940	fliH	-0.448855524	0.01945807	0.142351888	0.293435133	0.550935626	0.21217326	0.197831672	0.02381308	0.294282047	-0.083611903	0.081901143	-0.203169336	0.200285736	-0.179459796	-0.099160179	-0.290706663	-0.270616316
b1941	fliI	-0.443613753	-0.195157595	0.211477467	0.036216947	-0.11679986	-0.431480673	-0.688531205	-0.642612916	-0.65945093	-0.596880405	-0.132937747	-0.154500071	0.300638055	-0.15979612	-0.466888523	-0.522587571	-0.709462703
b1942	fliJ	-0.592354819	-0.095354406	0.230114312	0.194315506	-0.210420953	-0.173313514	-0.199102649	-0.39935349	-0.326214963	-0.376379542	0.089132805	-0.345044045	0.355453998	0.04789929	-0.307332156	-0.302585681	-0.466203277
b1943	fliK	-0.480838302	-0.240591209	0.356097763	0.335199368	-0.321549435	-0.579969941	-1.364005243	-1.336855815	-1.318208448	-1.169097762	-0.533217311	-0.460671485	0.127693198	-0.183887216	-0.753082515	-1.119621386	-1.403705602
b1944	fliL	-0.476281906	-0.068740403	0.366172922	0.570661986	-0.14160284	-0.564705982	-0.928986986	-1.198079426	-1.21491744	-0.974747156	-0.260784883	-0.117866724	0.455081659	-0.133877919	-0.766727779	-1.079950471	-1.264929213
b1945	fliM	-0.600366908	-0.191149419	0.36187458	0.505570889	0.119392301	-0.449273489	-0.758284277	-1.017455023	-1.023138052	-0.829362563	-0.252111515	-0.086558765	0.530836243	-0.034193715	-0.92543369	-0.920687214	-1.084304811
b1946	fliN	-0.41749451	-0.327386108	0.426359457	0.274451071	0.501533836	0.447919581	0.636491379	-0.271046254	-0.229102798	-0.415083773	-0.327460242	-0.307292902	0.165707098	-0.286245584	-0.6200454	-0.531537761	-0.778916521
b1947	fliO	-0.240320218	-0.080158943	0.269137342	0.124866657	-0.115233554	-0.038835831	0	0	0	0	0	-0.07819434	-0.155258064	-0.066507528	0	0	-0.020861262
b1948	fliP	-0.370223671	-0.24093568	0.353130895	0.167982789	-0.079234521	-0.168739285	-0.129833218	-0.083914928	-0.095923747	-0.060940981	-0.096009142	0.006216735	-0.285161517	-0.178904169	0.141768601	0.257598968	-0.150764716
b1949	fliQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1950	fliR	-0.072502471	-0.115823596	-0.218237103	-0.38087342	-0.02396508	-0.309782028	-0.250203761	-0.481492654	-0.261723196	-0.057042043	-0.323914383	-0.277098426	-0.279858934	-0.461871228	-0.611666	-0.284328939	-0.401996214
b1951	rcsA	-0.366966569	-0.091725443	0.145184708	0.168186281	-0.132768371	0.454198279	0.598995633	0.334046576	0.269744046	0.306045561	-0.131524708	-0.307389823	-0.436565497	-0.141927836	0.228461095	0.2793299	-0.065604475
b1952	dsrB	-0.416703455	-0.110283879	0.144648483	0.206558434	-0.113793496	0.337755925	0.640319438	1.013851765	0.728580107	0.542277375	0.597802494	0.327622164	-0.151424021	0.198711263	0.97445691	0.754629107	0.577444431
b1953	b1953	-0.284465665	-0.155177674	0.388652187	0.033340212	-0.161356674	0.590857737	0.92366276	2.056780267	1.179337379	0.979078033	0.629686028	0.022293102	-0.199403511	-0.082591536	1.232337797	1.755731309	1.931768472
b1955	yedP	-0.040695102	-0.121073827	0.097870054	0.076302294	-0.027753262	0.081108893	0.40904711	0.760504479	0.365488944	0.446404604	0.32563784	0.181698888	-0.148219136	0.021524056	0.419892684	0.785238434	0.920534518
b1956	yedQ	0.082557601	0.006834624	0.079857529	0.095505495	0.016702235	0.140087555	0.125582055	0.519372887	0.111634251	0.092783796	0.087933247	0.243579463	-0.149005014	0.096944707	0.184148774	0.238617068	0.133674858
b1957	yodC	0.547230259	0.202072692	0.162248592	0.175457048	0.050120509	0.012326122	0.042436686	0.379407086	0.529493598	-0.279861583	-0.141591042	0.926789909	0.830242452	1.334415847	1.150915179	-0.015732475	0.989977987
b1958	yedI	0.187803267	-0.00641221	-0.001127915	-0.026441114	-0.122324962	-0.166090979	-0.04911786	0.357885454	0.035662957	-0.174165798	0.03587925	0.33937828	0.00656197	0.350376596	0.253441149	0.055472209	0.21983075
b1959	yedA	-0.133698785	-0.149827995	-0.036921617	-0.016935177	0.032323386	-0.016258422	0.056659071	0.432303328	0.072545941	0.098956291	0.040796577	0.174503282	-0.152949902	-0.104771749	-0.00968119	-0.04219192	-0.221470354
b1960	vsr	0.055301683	0.016695119	-0.037471869	0.014741569	-0.048636968	-0.003948619	0.151190605	0.390696934	-0.302578366	-0.094502189	0.104458629	0.269513871	0.172104409	-0.1547549	-0.056929522	-0.066015415	-0.056422938
b1961	dcm	-0.037065222	-0.02151028	0.009366813	0.00159317	-0.075007102	-0.132027603	-0.155666849	-0.007263261	-0.223312591	-0.111921356	0.129529076	0.005407087	-0.009633808	-0.025361703	-0.068577738	-0.121912283	-0.316347177
b1962	yedJ	-0.252526015	-0.118480313	0.158330864	0.060446755	-0.184347896	-0.175823094	-0.071855763	0.157372524	-0.105359562	-0.04440776	0.106329525	0.126947973	-0.15836944	-0.261417571	-0.158499376	-0.019883779	-0.315842422
b1963	yedR	-0.266066701	-0.170668086	0.099544951	0.112077398	-0.252104326	-0.226199766	0.049681496	0.457676161	0.023715342	-0.051812586	0.252540303	0.157779398	-0.142772852	-0.206250438	0.039300847	-0.066116366	0.003424586
b1964	yedS	-0.118055415	-0.073338013	0.101722779	0.034942005	-0.181953243	0.169761587	0.371640891	0.624326192	0.30711936	0.313083561	1.080400431	0.294263913	0.51645144	0.636977262	0.603098046	0.596798711	0.507224476
b1965	yedS	-0.184089039	-0.060299095	0.19440713	0.242069944	-0.111620419	0.776716469	1.195655703	1.471037128	0.949085122	0.743218245	0.956630719	0.240577292	-0.050712327	0.426635204	0.737130038	1.051381444	0.772451947
b1966	yedS	0.156074607	0.158051695	0.214863753	0.170412641	-0.006066841	0.69282761	0.512932083	0.767260703	0.078321867	0.197601753	1.133600635	0.177015956	0.439663799	0.656159508	0.044772844	0.173654908	0.119559158
b1967	yedU	0.526174076	0.185769678	0.180853048	0.525446409	0.224945922	0.214755539	0.62031458	1.324598108	0.453530301	0.989552325	1.005855792	0.367336938	-0.04155713	0.150401987	0.339555531	1.293792457	1.275438383
b1968	yedV	-0.31091134	-0.18003974	0.240350366	0.168050215	-0.216812057	-0.247648141	-0.197418257	0.192890946	-0.011899439	0.076298725	0.081879363	0.174084509	-0.294857529	-0.024653	0.144392247	0.164756917	-0.022884066
b1969	yedW	-0.250382568	-0.126046343	0.283995786	0.109850501	-0.20587291	-0.19813304	-0.190573182	0.218938769	-0.05978156	0.15165998	0.255261677	0.196107566	-0.281939202	0.039108286	0.218574027	0.161235959	-0.102068707
b1970	yedX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1971	yedY	0	0	0	0	0	0	0	0.329776857	0	0.131898655	0	0	0	0	0.11472188	0.743665537	0.443616354
b1972	yedZ	-0.37918507	-0.070072903	0.180919676	0.203927106	-0.100153595	0.029115553	0.170474233	0.636652174	0.172797707	0.273885172	0.318631085	0.112645167	-0.138740962	0.036835887	0.365091482	0.839402242	1.455709016
b1973	yodA	0.008826291	-0.052911353	0.018650858	0.275070507	-0.067737915	0.453267452	0.545500711	0.713536672	0.764581259	0.21839935	0.341833403	0.207294626	-0.131373713	0.434382989	0.339799517	0.050610395	0.580656251
b1974	yodB	0	0	0	0.068688367	0	0.037238331	0.171391856	0.066067509	0.67826985	0	0.420980885	0.266226546	0.453721882	1.032763334	0.367589633	0.160325261	0.396293722
b1976	yeeI	-0.085594892	-0.071591402	0.187103425	0.241958223	0.019145414	0.696939478	0.693994621	0.993505209	0.576388775	0.56121697	0.905357259	0.437862276	-0.012736997	0.51509032	0.580975439	0.838529087	0.86572674
b1978	yeeJ	0.159203528	0.038555828	0.092833835	0.146756384	-0.264817966	-0.068336051	0.224006143	0.699890577	-0.021248247	0.03677801	0.159458938	0.226420354	-0.307102143	0.168925577	0.36178267	0.144273934	-0.015153586
b1979	yeeL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1980	yeeL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1981	shiA	-0.413885007	0.013056188	0.239701175	0.77325301	0.337800783	-0.102780268	-0.682551126	-1.374919652	-0.435415097	-1.370318151	-1.277147355	-1.220280867	-1.519580305	-1.331321905	-0.460247069	-1.140684262	-1.496100374
b1982	amn	-0.231532921	-0.089905051	0.274647419	0.272156	-0.266108433	-0.382700424	-0.57849688	-0.123814768	-0.43498775	-0.228186558	0.130390544	-0.03505479	0.133222749	-0.031828365	-0.288426838	-0.129843597	-0.452742836
b1983	yeeN	-0.06850088	0.018181641	0.080642238	0.177791102	-0.299150134	-0.727789004	-0.955917749	-0.711328849	-0.880587691	-0.569347569	0.109980407	0.01893651	-0.033010014	-0.210345234	-0.987682127	-1.183760982	-1.340966002
b1985	yeeO	-0.014491929	0.081649854	0.123365096	0.124641428	0.126506725	0.092455105	0.178674583	0.448922195	0.095817433	0.155536706	0.2653651	0.184638793	0.151415237	0.065161663	0.044706012	0.098565722	0.183923809
b1987	cbl	0.120936489	0.055861914	-0.229507535	-0.390929213	0.211176289	-0.600624449	-0.399372328	-0.846065601	-0.112075869	0.093888547	-0.679411194	-0.34440645	-0.543321025	-0.319789157	0.028121436	0.27564102	0.638558071
b1988	nac	-0.29426096	-0.027282281	0.102798394	0.268723204	-0.003498349	-0.265706582	-0.135261289	-0.187447963	0.019308495	-0.009398187	-0.215567	-0.327655651	-0.399881626	0.07205441	3.251976666	4.252832364	4.913670621
b1990	erfK	-0.01644508	-0.064022693	0.018309864	0.058278823	-0.056577707	0.021368579	0.331744628	0.557205399	0.195962448	0.245069224	0.310013168	0.380749909	0.020823756	0.134623191	0.527530508	0.534348938	0.645205007
b1991	cobT	-0.086595798	-0.088395972	0.022966774	-0.020479195	-0.061102345	0.242922867	0.329704076	0.26281929	0.020370723	0.03603186	0.143796883	-0.052288193	0.035406109	0.011098858	0.210020077	0.327640321	0.278282328
b1992	cobS	-0.218235663	-0.084629208	0.04970138	0.013203369	-0.101085601	0.279411772	0.406835885	0.385637354	0.169081419	0.078850194	-0.091166047	-0.113677083	0.061467288	-0.007776147	0.645661285	0.34543131	0.3088125
b1993	cobU	-0.120865567	0.176956376	-0.000300893	-0.091037696	-0.075516362	-0.111847942	0.096233615	-0.145996016	-0.167924298	-0.169706901	0.275264591	-0.131393923	0.526274449	0.039716569	0.148448552	0.022207967	0.300618039
b1994	trs5_6	-0.012102395	0.258551459	0.334791029	0.163203217	0.021038652	0.00240076	0.137541819	0.053099743	-0.127444199	-0.089891229	0.492875356	0.243439854	0.3664205	0.384722173	0.034553102	0.050190903	0.097603541
b1995	b1995	-0.164095361	-0.17811858	0.10945283	0.260581461	-0.107018999	0.201440828	0.3980692	0.413603713	-0.03319459	0.110982602	0.266904168	0.174380256	-0.258863254	-0.130022768	0.195680424	0.102489083	-0.075502173
b1996	yi22_3	-0.135186813	0.003502293	0.190492964	0.1939135	-0.300618105	-0.163631411	0.146662947	0.290595547	-0.015133484	-0.072885893	1.124660888	0.250061829	0.432859062	0.59361896	0.002137364	0.063321923	0.641033224
b1997	yi21_3	-0.373912935	0.574820859	0.074720138	0.152324222	-0.578688007	-0.03445647	0.771601509	0.663499689	0.830760721	-0.37518972	0.343075156	-0.011731539	0.362133706	0.246794289	-0.538725844	-1.04276231	0.30744388
b1998	b1998	-0.315998608	-0.07949012	0.147424209	0.2233453	-0.192889617	0.056190354	0.44504188	0.448272716	0.152694717	0.080545195	0.515898491	0.192224515	-0.131572951	-0.033512009	0.098720553	0.119597594	0.059217833
b1999	yeeP	-0.009602566	0.04705797	0.00682415	0.0583529	-0.070380079	-0.028705106	0.13568673	-0.140336672	-0.07353092	-0.016198972	-0.424180762	-0.44828321	-0.538084894	-0.322215185	0.041162929	0.060547527	-0.190382221
b2000	flu	-0.126750558	-0.160903647	-0.146912131	-0.358340769	-0.064102197	-0.412166029	-0.688242739	-0.801333222	-0.933682488	-0.324184918	0.498509908	0.151398368	0.081267287	-0.25418165	-0.880242308	-0.876530636	-1.30213585
b2001	yeeR	0.079204989	0.086117432	0.008123156	0.10238579	-0.116238254	0.226323184	0.536352504	0.706484487	0.268444103	-0.141242602	0.317251301	0.115134844	0.297267978	0.045817144	-0.288539294	-0.360175184	-0.063217272
b2002	yeeS	0.068889579	-0.070209867	-0.107414691	0.038792437	-0.27968816	-0.027270351	0.202392338	0.461753032	-0.290254714	-0.17139458	0.033288554	-0.031752387	-0.250542644	0.040030797	0.205638435	-0.035453077	-0.091151398
b2003	yeeT	-0.012218156	-0.242988166	-0.511489578	-0.681494231	-0.037857299	-0.519367767	-0.349391089	-0.400622656	-0.300332975	-0.076495218	-0.716715703	-0.025136969	-0.372303739	-0.354108674	-0.174645546	0.111083762	-0.291312205
b2004	yeeU	-0.226934346	0.198173751	-0.071208574	0.196743692	-0.381267487	0.219557285	0.606954844	0.129023573	-0.094421792	-0.332205862	-0.424855415	-0.784832786	-0.6873776	-0.591250379	-0.202493287	-0.289203741	-0.447579652
b2005	yeeV	-0.095266045	-0.226129496	-0.098632868	0.221331332	0.630125713	0.742472557	0.687129678	0.475507224	0.989828932	0.18895527	-0.055281344	-0.948993406	-0.625341945	-1.110662647	-0.756958269	-1.028215261	-0.607619612
b2006	yeeW	-0.316644571	-0.240389386	-0.040879233	0.025484242	-0.198736467	-0.029868903	0.214487041	0.004335206	-0.160880568	0.043039665	-0.154530462	-0.219164098	-0.417526288	-0.219352361	-0.040938721	-0.016309589	-0.288638132
b2007	yeeX	-0.025676843	0.093743989	0.268843757	0.338871381	-0.168362622	-0.166089786	-0.513924761	0.039479452	0.131741864	-0.544110748	0.043028095	-0.322311623	-0.124973573	-0.342627373	0.153703858	0.073940959	-0.095974552
b2008	yeeA	-0.040467935	-0.109068995	-0.035042918	-0.073852867	0.065329341	0.042037123	0.128408652	0.16086648	-0.042975866	0.131236084	0.076256124	-0.139590975	-0.115778403	-0.144879379	-0.14062297	0.032154852	-0.080763586
b2009	sbmC	-0.134745021	-0.064712805	-0.031549014	-0.01627473	0.482576638	0.256594522	0.147603926	0.566716858	0.438164793	0.615311703	0.53919527	-0.340832434	-0.346480004	-0.28106788	0.103502123	0.569334058	0.752419917
b2010	dacD	-0.445160636	-0.4891907	0.052284381	0.054823938	-0.252201565	1.027857705	1.359071402	1.246498516	1.022358924	0.972066805	0.546291688	-0.159037886	-0.491527185	-0.038830514	0.685075785	1.098957147	0.628833802
b2011	sbcB	-0.313565598	0.605932486	0.104920148	0.748287401	0.094509429	0.354840965	1.147383385	0.23491714	-0.027727427	-0.181681556	0.391982359	0.310089607	1.294978633	0.206209076	0.211853381	-0.99675413	0.814245904
b2012	yeeD	-0.260903396	-0.306173631	0.049917712	-0.051554781	0.03525351	-0.066373202	-0.475912961	-0.280555323	-0.240011434	0.04673078	0.449170558	0.061171527	-0.02113288	0.212161736	-0.012542515	-0.070455648	-0.259774589
b2013	yeeE	-0.035750228	-0.113804158	-0.050238851	-0.25764918	0.073043825	-0.064381966	-0.166270389	0.067498689	-0.118014157	0.044605487	0.276307263	-0.110069359	-0.166539919	-0.210024451	-0.34594245	-0.330198326	-0.503260091
b2014	yeeF	0.105547055	0.054050463	0.017633512	-0.115958838	-0.063173017	-0.293809565	-0.26808774	-0.449592595	-0.313541489	-0.236375261	-0.351768229	-0.597865539	-0.6201061	-0.597225035	-0.579083776	-0.667961553	-0.774097026
b2015	yeeY	0.201944228	0.087213458	-0.256928424	-0.371384512	0.182808337	-0.435907328	-0.27196606	-0.720988809	-0.106056985	0.111583332	-0.794905293	-0.228648994	-0.429466683	-0.183020862	-0.017502545	0.133343868	-0.090474674
b2016	yeeZ	-0.386175349	-0.024053486	0.204480519	0.475613762	0.0409749	0.363126893	0.509486676	0.210281943	0.092799629	0.240146703	0.496662887	0.009797344	0.237551444	-0.024300035	0.365044533	0.569956748	0.517618758
b2017	yefM	-0.182177636	-0.3508111	0.139560781	0.193633153	0.459548145	0.26593701	-0.122223477	0.032923067	0.510658197	-0.148592978	0.215612918	-0.348103382	-0.139499161	-0.169854757	-0.195383165	-0.391664333	0.838807106
b2018	hisL	-0.660944717	-0.227946964	0.048261241	0.555728335	0.030655795	1.254556283	1.638745173	0.324893511	0.213960454	0.424128588	0.851989201	-0.26860215	0.144306987	-0.507294532	-0.017179101	0.131918248	0.153865962
b2019	hisG	-0.242782284	-0.148230058	0.168202916	0.162480654	0.026655889	1.845073778	1.712316308	0.689535445	1.057565634	0.571724172	0.85707651	-0.309397704	0.30691331	-0.232962751	-0.191577075	-0.1868306	0.09982856
b2020	hisD	-0.01454884	-0.045946771	0.183419191	0.150930372	-0.187430218	1.401436616	2.479009328	-0.357724551	-0.971748305	-0.271972693	0.199866707	-0.669636905	-0.123124106	-0.558183251	-0.70071222	-0.743123348	-1.140179666
b2021	hisC	-0.031092292	-0.023929168	0.177986856	0.124685181	-0.061577856	0.563812635	2.364476442	-0.164365278	-0.711662721	-0.212908386	0.246597547	-0.456837943	-0.086135793	-0.371243585	-0.475587781	-0.506356978	-0.889547217
b2022	hisB	-0.123101955	0.064150708	0.156640335	0.302975449	-0.014023936	0.409917257	2.164587398	0.818652277	-0.713408825	-0.301705676	0.399472243	-0.241194803	0.155007769	-0.173971971	-0.464105045	-0.714484159	-0.605241958
b2023	hisH	-0.276449322	-0.156348891	-0.055887241	-0.066146531	-0.088315592	-0.080611694	0.998192459	-0.396110949	-0.41364756	-0.205747377	0.642990566	0.037057654	0.032169967	-0.244235392	-1.024848748	-0.973029748	-1.23388131
b2024	hisA	-0.348056532	-0.277004797	-0.061570265	-0.118230238	-0.056360059	0.007981365	1.452078604	-0.040472161	0.018851011	-0.191130234	0.332978025	-0.400112573	-0.228382042	-0.221302162	-0.405569496	-0.40082302	-0.564440617
b2025	hisF	-0.166575634	0.385163927	-0.060020589	0.616755363	-0.294551005	0.431402441	1.36036433	0.705944504	0.417807985	-0.887352125	-0.263006881	-0.281663071	0.13408011	-0.185056061	-0.570181797	-2.458642013	-0.122249623
b2026	hisI	-0.114585846	0.06934927	0.163989836	0.302711502	-0.2302189	-0.071098003	0.98948162	0.487538068	-0.062013454	-0.448733271	0.160931015	-0.418644685	-0.204692436	-0.24774097	-0.721565661	-0.941756129	-0.840312072
